CustomerID,Recency,Frequency,Monetary,Segment
16494,297,1,826.53,2
16495,3,3,684.41,3
16496,9,3,1599.52,3
16497,50,6,2965.69,0
16498,161,2,100.97,2
16499,360,2,365.45,2
16500,5,5,235.86,3
16503,107,4,1431.93,0
16504,25,1,484.38,3
16505,32,1,777.6,3
16506,20,2,90.30000000000001,3
16509,297,1,363.7,2
16510,372,1,248.1,2
16511,22,3,948.26,0
16513,5,4,874.59,3
16515,52,5,1627.13,0
16516,30,1,101.69999999999999,3
16517,277,1,162.7,2
16518,61,2,484.32,2
16519,25,2,212.98,3
16520,186,3,1046.57,0
16523,2,21,9418.470000000001,1
16525,2,26,13027.45,1
16526,172,1,290.36,2
16527,81,1,228.06,2
16528,4,1,244.41,3
16529,190,1,455.25,2
16531,22,7,1244.59,0
16532,18,3,6374.4,0
16533,19,3,1095.56,0
16535,5,1,593.75,3
16536,110,1,548.97,2
16539,3,4,1388.81,3
16542,54,1,119.62,2
16545,165,1,339.3,2
16546,291,2,787.15,2
16549,10,10,4154.64,1
16550,109,5,2298.97,0
16551,96,3,922.12,0
16552,243,2,379.73,2
16553,163,12,5719.82,0
16554,42,3,837.1,0
16555,35,2,285.89,3
16556,67,7,3313.79,0
16557,24,2,281.85,3
16558,1,20,8338.49,1
16560,27,2,841.41,3
16561,6,2,511.12,3
16563,54,1,1077.74,0
16565,364,1,173.7,2
16566,15,5,614.66,3
16567,194,2,865.6,2
16569,3,1,124.2,3
16570,15,10,3738.4,1
16571,27,3,1421.69,0
16572,127,3,973.65,0
16573,85,2,663.61,0
16574,71,1,451.44,2
16581,183,1,105.84,2
16582,113,1,313.62,2
16583,374,1,233.45,2
16584,80,2,936.08,0
16586,249,1,463.95,2
16587,232,1,225.15,2
16589,71,3,459.24,0
16591,69,1,213.5,2
16592,4,16,4113.68,1
16593,51,3,330.03,3
16594,75,1,181.09,2
16595,61,1,360.16,2
16596,16,2,250.15,3
16597,4,1,90.04,3
16598,286,1,145.04999999999998,2
16600,4,6,813.52,1
16601,41,1,243.63,2
16602,36,1,528.08,3
16603,75,2,482.47,2
16607,18,13,2802.71,1
16609,15,7,5493.46,1
16610,219,1,75.66,2
16611,186,1,129.49,2
16612,33,4,1187.66,0
16613,70,1,618.59,2
16614,183,1,506.19,2
16616,15,2,420.52,3
16617,236,1,151.85,2
16618,31,5,2647.59,0
16619,264,1,226.21,2
16620,4,2,178.96,3
16621,52,4,813.48,0
16623,246,1,129.45,2
16624,81,2,810.5699999999999,0
16625,275,1,333.08,2
16626,1,16,4253.3,1
16627,79,1,322.8,2
16628,30,5,2188.05,0
16629,74,2,417.73,2
16633,17,6,2883.1,1
16634,223,2,217.9,2
16637,32,4,1046.62,0
16638,23,10,1560.82,1
16639,31,3,1257.51,0
16641,106,1,231.10000000000002,2
16642,5,2,688.33,3
16643,246,1,487.51,2
16644,178,2,833.78,2
16647,170,2,214.06,2
16648,43,1,290.65999999999997,2
16650,72,1,518.42,2
16652,59,7,6773.97,0
16653,16,2,1212.66,3
16654,141,4,601.27,0
16655,18,6,3794.52,1
16656,22,15,8625.8,1
16657,10,4,933.62,3
16658,368,1,123.24,2
16659,189,1,39.12,2
16660,16,4,1267.6499999999999,0
16665,362,1,135.39999999999998,2
16666,19,1,118.98,3
16667,68,2,570.13,2
16668,15,6,306.71999999999997,3
16669,24,2,1370.47,0
16670,17,11,4095.9,1
16671,28,3,1692.27,0
16672,2,20,8134.9400000000005,1
16674,55,2,319.61,2
16676,34,4,1512.22,0
16678,3,12,3109.99,1
16679,366,1,129.75,2
16680,43,1,183.7,2
16681,73,6,1770.34,0
16682,5,5,1028.0,3
16684,4,26,61976.840000000004,1
16685,61,2,324.24,2
16686,47,7,3022.88,0
16688,1,4,1260.86,3
16689,76,2,422.59999999999997,2
16690,72,2,225.57999999999998,2
16692,256,2,1126.0,2
16693,69,2,482.01,2
16696,135,4,657.9000000000001,0
16697,241,1,112.75,2
16698,227,2,1998.0,0
16700,9,13,5076.55,1
16701,9,13,5340.7,1
16705,1,20,14034.99,1
16706,37,3,531.35,0
16708,46,1,656.63,3
16709,85,5,3029.87,0
16710,19,10,2483.04,1
16711,3,5,1651.03,1
16712,9,11,3637.78,1
16713,19,15,6883.18,1
16714,317,2,896.53,2
16715,78,1,301.71999999999997,2
16716,267,2,901.2,2
16717,24,6,3818.4300000000003,1
16718,369,1,623.75,2
16719,15,7,1790.42,1
16720,26,1,155.24,3
16721,262,1,292.47,2
16722,17,13,4730.81,1
16723,108,1,424.15,2
16725,302,6,779.57,0
16726,26,5,1382.02,0
16727,364,1,272.82,2
16728,46,4,1054.67,0
16729,38,21,7236.6,1
16730,52,3,743.11,0
16732,32,1,603.75,3
16734,52,3,650.51,0
16735,79,5,2300.56,0
16737,53,1,417.59999999999997,2
16738,298,1,3.75,2
16739,177,1,323.0,2
16743,29,7,2238.09,0
16744,11,7,1304.76,1
16745,87,17,7194.3,1
16746,5,18,6697.66,1
16747,38,2,836.06,0
16748,18,5,1515.9,0
16750,45,5,583.98,0
16751,31,1,1764.72,0
16752,373,1,127.55,2
16753,58,1,223.92000000000002,2
16755,114,3,1496.83,0
16756,215,1,239.4,2
16757,319,1,106.83000000000001,2
16758,65,1,369.34000000000003,2
16759,8,3,789.79,3
16761,97,1,316.62,2
16762,20,3,1421.48,0
16763,199,1,611.85,2
16764,4,13,2799.25,1
16765,294,1,34.0,2
16766,273,2,1145.6,2
16767,31,11,5580.6,1
16768,48,3,478.09000000000003,0
16769,260,1,380.39,2
16770,58,5,730.15,0
16771,33,5,2234.81,0
16773,57,1,171.59,2
16774,68,4,661.52,0
16775,10,11,1695.66,1
16776,60,1,388.28,2
16777,80,2,226.35,2
16778,74,2,245.94,2
16779,2,22,10629.720000000001,1
16780,100,2,425.19,2
16781,372,1,311.25,2
16782,10,13,2279.9,1
16784,20,1,107.6,3
16788,123,2,595.83,2
16789,8,1,80.8,3
16790,4,6,1545.6200000000001,1
16791,29,7,1709.03,0
16792,282,2,110.38000000000001,2
16793,57,1,243.84,2
16794,1,10,1220.69,1
16795,365,1,414.88,2
16796,89,1,305.62,2
16800,11,1,1201.49,3
16801,163,4,1619.73,0
16803,65,1,332.3,2
16804,23,3,536.99,3
16805,174,2,460.59,2
16806,103,4,775.54,0
16807,143,3,1121.59,0
16808,99,2,288.42,2
16809,23,5,914.69,0
16810,192,1,309.54,2
16811,5,2,547.07,3
16812,361,1,479.35,2
16813,8,10,1692.98,1
16814,14,21,6499.2,1
16816,103,4,417.06,0
16817,3,9,1524.85,1
16818,11,11,3349.57,1
16820,96,1,497.61,2
16823,227,1,358.38,2
16824,16,2,460.64,3
16825,39,2,775.1800000000001,0
16826,51,1,341.7,2
16828,112,1,113.5,2
16829,157,1,197.22,2
16830,39,1,325.91,3
16832,184,3,199.15,2
16833,1,4,1106.53,3
16834,228,1,413.46,2
16835,128,2,180.85,2
16836,40,2,251.87,3
16837,31,11,3170.98,1
16838,197,2,387.9,2
16839,9,34,16594.35,1
16841,37,6,1869.82,0
16842,101,3,1264.19,0
16843,43,16,10156.62,1
16846,50,1,214.32,2
16847,43,1,193.44,2
16848,53,1,281.42,2
16849,187,1,124.57,2
16850,334,1,332.41,2
16851,4,3,342.45,3
16852,10,2,104.96000000000001,3
16855,24,2,328.4,3
16856,15,1,35.400000000000006,3
16858,369,1,375.69000000000005,2
16859,145,2,697.86,2
16861,60,2,173.76,2
16863,31,2,502.8,3
16866,141,3,207.73999999999998,2
16869,23,4,825.42,0
16871,22,6,2812.34,0
16872,77,3,630.07,0
16873,5,6,6773.62,1
16875,67,5,2095.53,0
16877,12,6,853.72,0
16878,84,1,13.3,2
16880,31,7,1519.08,0
16882,67,3,705.12,0
16883,187,2,276.73,2
16884,38,2,429.84000000000003,3
16885,15,3,471.51,3
16887,35,1,194.88,3
16889,195,3,1578.67,0
16891,2,5,809.7,3
16892,1,5,525.54,3
16893,367,1,145.93,2
16895,65,1,219.14,2
16897,299,2,289.78,2
16898,26,3,508.81,3
16899,8,6,1281.56,1
16900,17,3,882.16,3
16902,116,1,1706.88,0
16903,29,1,373.24,3
16904,4,15,3695.52,1
16905,5,7,3102.43,1
16906,82,4,579.77,0
16907,29,5,981.65,0
16909,72,1,379.14,2
16910,4,8,1510.06,1
16912,29,11,2575.38,1
16913,290,1,113.44,2
16914,36,1,208.46,3
16915,9,6,471.83,3
16916,24,2,576.26,3
16917,277,1,391.52,2
16918,50,6,1068.82,0
16919,156,11,2596.45,0
16921,61,1,169.79,2
16923,12,19,7247.61,1
16924,21,3,846.75,3
16926,371,1,230.25,2
16927,116,3,543.05,0
16928,80,17,2839.65,1
16929,4,7,1295.39,1
16930,26,3,380.55,3
16931,5,21,4604.22,1
16932,53,1,161.94,2
16933,1,2,563.23,3
16934,55,2,950.9300000000001,0
16936,26,1,262.68,3
16938,9,4,1903.13,0
16940,52,3,3049.88,0
16942,13,9,1920.59,1
16943,212,3,816.73,0
16945,22,19,4345.5,1
16947,236,1,406.48,2
16948,139,3,399.02,2
16949,4,6,786.27,3
16950,57,3,1178.56,0
16951,135,3,1277.75,0
16952,109,2,167.61,2
16953,30,1,20.8,2
16954,1,9,2085.08,1
16955,185,4,518.67,0
16956,18,1,308.74,3
16957,239,2,416.64,2
16959,87,1,117.35000000000001,2
16960,39,3,505.1,0
16961,116,1,234.17,2
16963,187,1,110.55000000000001,2
16965,227,1,192.07,2
16966,8,7,2154.97,1
16967,189,1,319.02,2
16968,4,2,439.43,3
16969,39,3,650.41,0
16971,38,1,232.21,3
16976,267,1,251.51999999999998,2
16978,78,1,344.33,2
16979,4,6,1852.0,1
16980,255,2,1078.96,2
16982,61,1,384.06,2
16983,13,7,1931.25,1
16984,88,2,4481.35,0
16985,17,10,5464.12,1
16986,30,1,83.2,2
16987,3,7,1625.05,1
16988,5,1,126.12,3
16989,7,6,1133.25,1
16990,219,1,179.0,2
16992,11,5,1614.31,0
16996,30,6,1456.96,0
16997,288,3,702.0,2
16998,150,4,295.0,2
16999,23,2,484.82,3
17001,1,11,3989.57,1
17002,86,3,1493.73,0
17004,46,2,1412.94,0
17006,5,4,781.78,3
17007,51,6,889.9300000000001,0
17010,18,1,195.36,3
17011,30,1,270.9,3
17014,8,3,586.33,3
17015,29,3,1842.56,0
17017,3,20,8694.26,1
17018,41,2,920.1,0
17019,11,4,1272.61,0
17022,31,1,71.0,2
17024,45,3,95.85,2
17025,61,3,357.77,0
17026,185,2,154.82999999999998,2
17027,79,6,890.29,0
17029,111,2,716.0,2
17030,64,1,146.87,2
17031,12,2,380.35,3
17033,86,3,1030.14,0
17034,16,3,745.52,3
17035,246,2,433.53000000000003,2
17037,88,1,1267.32,0
17038,30,1,112.4,3
17040,138,1,449.73,2
17041,27,3,1081.57,0
17042,3,5,1044.3799999999999,1
17043,32,4,1735.18,0
17044,25,1,948.48,3
17045,113,2,299.49,2
17046,157,1,642.02,2
17047,85,3,1100.9,0
17048,118,3,885.4,0
17049,3,9,5409.9800000000005,1
17050,96,6,3228.84,0
17051,194,1,247.14000000000001,2
17052,28,1,413.75,3
17053,131,1,498.48,2
17054,28,5,1316.38,0
17058,82,3,1179.89,0
17059,30,5,3095.04,0
17060,266,1,234.24,2
17061,74,11,5232.2300000000005,1
17062,314,4,533.33,2
17063,21,7,1461.14,0
17064,59,3,859.35,0
17068,12,21,4545.89,1
17069,28,9,2709.7000000000003,1
17070,114,1,312.14,2
17071,28,9,2429.03,1
17073,18,4,1444.84,0
17075,18,4,834.12,0
17076,36,3,841.0799999999999,0
17078,36,2,375.86,3
17079,78,1,118.80000000000001,2
17080,22,2,287.62,3
17081,25,2,290.16,3
17082,33,2,1753.85,0
17083,109,3,1405.78,0
17084,35,2,2949.75,0
17085,123,5,1566.65,0
17086,7,6,2050.08,1
17088,28,4,1991.01,0
17090,4,7,2043.95,1
17091,3,9,3827.76,1
17092,50,4,1777.78,0
17094,322,1,302.0,2
17095,23,3,1324.16,0
17096,15,4,1022.13,0
17097,2,8,954.42,1
17100,18,2,971.74,3
17101,10,4,1621.73,0
17102,262,1,25.5,2
17105,159,2,665.78,2
17107,33,6,10815.43,1
17109,29,6,885.04,0
17110,165,1,163.29999999999998,2
17111,47,1,248.61,2
17114,6,8,808.62,1
17115,8,3,837.5,3
17117,288,1,116.19999999999999,2
17118,318,1,157.02,2
17119,3,2,606.91,3
17120,233,1,307.46,2
17122,119,1,138.32,2
17123,162,1,345.29999999999995,2
17124,185,1,298.89,2
17125,50,1,259.35,2
17126,152,5,1004.75,0
17128,335,1,157.09,2
17131,5,5,2463.17,1
17133,16,7,4892.240000000001,1
17134,107,2,425.0,2
17135,16,5,969.73,0
17138,276,1,380.5,2
17139,16,12,10378.47,1
17140,247,1,465.32,2
17142,239,1,384.0,2
17144,1,2,984.57,3
17146,106,3,579.78,0
17147,23,4,1714.59,0
17148,52,1,124.88,2
17152,195,3,1689.5,0
17153,24,1,213.78,3
17154,75,1,329.34,2
17155,18,2,251.70000000000002,3
17157,8,2,319.0,3
17158,32,3,1266.97,0
17159,22,3,1538.88,0
17160,31,6,3518.03,0
17162,29,10,1715.46,1
17163,22,2,293.1,3
17164,33,7,2467.35,0
17165,284,1,158.68,2
17166,39,2,206.34,3
17169,58,2,835.78,0
17171,289,1,224.91,2
17172,79,1,317.76,2
17173,5,8,3766.6,1
17174,218,1,59.9,2
17175,44,4,1383.74,0
17176,202,1,306.13,2
17179,178,3,711.79,0
17180,56,4,796.03,0
17181,57,2,239.92000000000002,2
17183,8,6,3347.31,1
17186,47,2,144.0,2
17187,227,1,203.95,2
17188,11,7,2474.23,1
17189,106,2,384.40000000000003,2
17190,59,1,249.74,2
17191,28,7,2095.13,0
17193,36,7,1699.3000000000002,0
17194,361,1,226.78,2
17197,30,1,1013.01,3
17198,24,3,692.22,3
17201,54,1,342.63,2
17203,36,6,3563.85,0
17204,175,4,1564.56,0
17205,54,1,384.08,2
17206,53,1,204.24,2
17211,27,8,2267.2200000000003,1
17212,253,1,226.85,2
17213,40,7,2741.28,0
17214,60,6,984.12,0
17217,234,1,113.5,2
17218,4,10,1960.72,1
17219,32,1,114.23,3
17220,24,14,3198.25,1
17221,7,2,335.13,3
17222,65,1,354.15,2
17223,310,2,391.79,2
17226,309,1,393.49,2
17227,19,6,939.32,0
17228,16,8,1906.09,1
17229,96,2,318.76,2
17230,264,8,3638.41,0
17231,12,10,3174.32,1
17232,3,2,421.52,3
17233,35,1,190.88,3
17234,183,1,149.89000000000001,2
17235,25,2,550.06,3
17236,13,6,916.13,0
17237,11,2,314.69,3
17238,3,17,3744.65,1
17239,313,1,382.5,2
17242,108,2,1135.04,0
17243,1,26,8668.45,1
17244,53,1,954.9,3
17245,205,1,171.45,2
17247,15,1,282.19,3
17248,120,1,318.65,2
17250,4,2,384.52,3
17251,363,1,283.28000000000003,2
17252,117,2,353.86,2
17253,18,1,178.26,3
17254,5,2,272.44,3
17255,41,2,298.41,3
17256,107,2,240.0,2
17259,148,2,603.37,2
17262,52,5,1253.3600000000001,0
17263,208,1,63.440000000000005,2
17265,139,2,562.9,2
17266,2,3,310.64,3
17267,127,2,317.62,2
17268,108,4,763.64,0
17272,42,4,2148.63,0
17274,35,1,111.97999999999999,2
17277,228,2,1065.3500000000001,2
17278,241,1,206.09,2
17279,58,1,187.82999999999998,2
17282,130,3,1703.41,0
17284,60,6,1652.58,0
17286,22,1,153.92,3
17287,26,7,1064.11,0
17288,9,7,1419.73,1
17289,32,3,944.41,0
17290,4,2,525.24,3
17291,308,1,550.8000000000001,2
17293,8,8,1810.11,1
17295,29,3,556.95,3
17297,17,1,131.78,3
17298,101,2,498.42,2
17299,12,4,669.11,3
17301,21,1,197.63,3
17302,15,5,1135.63,0
17303,361,1,250.04,2
17306,11,18,7659.31,1
17309,95,1,82.75,2
17311,78,2,1384.85,0
17312,139,3,644.3,0
17313,31,1,2328.84,0
17314,25,8,2527.92,1
17315,2,36,6252.18,1
17317,46,3,2600.34,0
17320,100,3,1200.6200000000001,0
17321,8,2,700.86,3
17323,15,7,917.67,0
17324,18,4,990.23,0
17325,280,1,96.8,2
17329,14,2,523.11,3
17330,23,2,363.9,3
17331,124,1,175.2,2
17333,86,1,494.25,2
17334,302,2,307.02,2
17337,151,4,2026.42,0
17338,17,8,6635.14,1
17339,94,2,243.36,2
17340,30,11,12313.34,1
17341,157,3,781.36,0
17343,355,1,193.64,2
17344,46,1,160.57,2
17345,15,4,537.74,3
17346,4,15,2676.56,1
17347,86,1,228.96,2
17348,15,5,1159.52,0
17349,179,1,110.75,2
17350,8,4,1286.07,3
17351,36,3,587.15,0
17353,129,2,1740.0,0
17354,51,1,1393.06,0
17356,312,1,178.22,2
17357,24,2,388.14,3
17358,303,2,365.85,2
17359,11,1,127.86,3
17360,17,3,585.79,3
17361,49,3,488.2,0
17362,239,2,276.28,2
17364,1,11,4481.18,1
17365,13,8,4796.52,1
17367,238,1,168.4,2
17368,23,8,1912.67,1
17370,73,4,446.18,0
17371,17,3,423.89,3
17372,41,8,1342.68,0
17373,40,4,646.92,0
17374,219,2,495.77,2
17375,199,3,400.1,2
17376,71,2,203.2,2
17377,24,20,4100.92,1
17379,11,1,404.66,3
17381,9,28,16123.369999999999,1
17382,65,1,65.4,2
17383,4,1,199.29,3
17384,19,2,336.4,3
17385,15,1,261.11,3
17386,8,6,2686.42,1
17387,20,2,784.11,3
17388,78,4,1259.56,0
17389,1,34,31833.68,1
17391,164,2,508.8,2
17392,307,2,451.91,2
17394,219,1,203.86999999999998,2
17396,39,7,7312.8,1
17397,22,2,696.41,3
17398,115,3,653.38,0
17400,126,5,2129.96,0
17402,5,12,2598.85,1
17403,36,1,281.62,3
17404,4,13,28088.7,1
17405,1,3,1031.41,3
17406,333,2,1655.42,0
17408,163,1,32.65,2
17409,185,2,771.85,2
17410,16,5,1214.72,0
17411,12,3,778.94,3
17412,3,7,1258.06,1
17414,185,1,28.0,2
17415,80,1,287.89,2
17416,30,7,6893.42,1
17418,42,2,463.46000000000004,3
17419,11,12,4141.57,1
17420,50,3,598.83,0
17422,16,6,1979.37,0
17423,46,2,698.41,0
17425,19,2,759.17,3
17426,8,6,4797.56,1
17427,72,1,100.8,2
17428,1,28,17166.95,1
17429,128,3,524.9200000000001,2
17430,33,2,265.76,3
17431,313,1,403.3,2
17432,18,2,365.76,3
17433,88,1,303.15999999999997,2
17434,2,7,2373.82,1
17436,2,2,216.29999999999998,3
17438,254,1,388.45000000000005,2
17440,157,3,186.42000000000002,2
17442,37,6,2248.56,0
17443,220,1,534.24,2
17444,152,2,2389.1,0
17446,177,2,120.9,2
17447,40,2,541.53,3
17449,2,7,2517.86,1
17450,8,44,116727.51,1
17451,1,7,1721.4,1
17453,18,2,486.71999999999997,3
17454,192,4,517.53,0
17455,204,1,131.7,2
17456,365,1,249.86,2
17457,127,5,1737.7,0
17458,15,1,316.5,3
17459,43,2,657.3,3
17460,94,6,622.4300000000001,0
17461,23,3,757.46,3
17462,60,2,675.69,0
17463,16,5,1896.41,0
17464,158,1,289.96000000000004,2
17466,10,2,763.28,3
17468,10,2,137.0,3
17469,16,5,1870.97,0
17470,45,5,1125.07,0
17472,191,3,710.29,0
17475,79,1,194.37,2
17480,78,1,511.82,2
17481,4,4,1255.59,3
17483,65,3,414.04,0
17486,261,1,396.87,2
17489,59,2,376.64,2
17490,1,7,2092.32,1
17491,1,10,3558.87,1
17492,248,1,374.57,2
17495,8,2,497.56,3
17496,359,1,271.05,2
17498,76,1,272.22,2
17499,290,1,622.88,2
17500,30,1,33.0,2
17501,221,2,288.6,2
17502,9,4,689.1,3
17503,3,2,558.96,3
17504,206,9,2997.0299999999997,0
17505,162,2,1145.84,0
17506,76,1,302.2,2
17507,262,2,605.58,2
17508,281,1,387.31,2
17509,58,8,6115.14,0
17510,25,1,308.48,3
17511,3,31,90851.18000000001,1
17512,29,10,2924.9900000000002,1
17513,72,1,513.2,2
17514,128,1,208.65,2
17515,31,4,639.02,0
17516,15,5,768.08,0
17517,309,1,153.94,2
17519,17,6,1844.02,0
17520,54,1,546.81,2
17521,30,3,723.2099999999999,0
17522,2,5,1066.15,1
17523,11,4,652.74,3
17524,361,1,145.0,2
17525,360,1,422.70000000000005,2
17526,5,4,1195.8999999999999,3
17527,54,4,939.37,0
17528,1,8,3628.5,1
17530,1,10,2344.46,1
17531,190,1,296.7,2
17534,54,1,223.36,2
17535,280,1,164.4,2
17536,177,1,76.5,2
17537,30,2,897.62,3
17538,26,1,98.42,3
17540,25,2,578.9,3
17542,270,1,170.75,2
17545,43,3,645.96,0
17548,234,1,103.3,2
17549,24,2,148.86,3
17550,197,3,267.16,2
17551,359,1,306.84,2
17552,60,4,930.41,0
17553,130,1,237.60000000000002,2
17554,1,5,1952.45,1
17555,20,2,483.26,3
17556,206,1,157.9,2
17557,14,3,541.46,3
17560,95,4,854.95,0
17561,19,1,167.62,3
17562,14,7,1122.38,0
17564,24,3,454.01,3
17566,8,2,901.21,3
17567,7,8,4331.48,1
17569,332,1,344.14,2
17571,50,4,1497.26,0
17572,71,4,226.75000000000003,2
17573,29,3,380.6,3
17574,243,1,185.65,2
17576,8,19,3622.68,1
17578,218,1,143.45999999999998,2
17579,5,3,448.90000000000003,3
17580,253,3,212.77,2
17581,1,24,10655.04,1
17582,236,1,175.27,2
17584,7,2,1242.3,3
17585,109,4,1133.07,0
17588,100,3,1240.2,0
17589,60,4,2366.97,0
17590,2,3,1477.97,3
17591,73,7,2225.9700000000003,0
17593,4,5,3927.34,1
17594,85,2,993.18,0
17595,12,2,388.79,3
17596,23,7,2827.93,1
17597,214,1,2004.42,2
17600,18,1,161.67000000000002,3
17601,239,1,116.00999999999999,2
17602,2,6,5102.97,1
17603,78,1,144.72,2
17604,217,2,309.36,2
17608,33,2,193.42,3
17609,41,5,1104.72,0
17611,7,15,3984.22,1
17612,53,6,2048.45,0
17613,23,14,4559.150000000001,1
17614,57,1,390.07,2
17615,130,3,329.6,2
17616,174,3,571.1999999999999,2
17618,6,3,851.73,3
17619,312,1,218.52,2
17620,60,1,81.44,2
17621,21,3,1379.9,0
17623,33,1,527.0500000000001,3
17624,15,2,843.48,3
17625,18,4,2047.0,0
17628,81,1,75.75,2
17629,6,8,1814.12,1
17630,170,2,463.65,2
17631,2,3,528.33,3
17633,31,4,1324.84,0
17634,36,9,2361.9700000000003,0
17636,19,1,285.56,3
17637,31,2,547.0600000000001,3
17639,276,1,108.5,2
17640,87,1,621.66,2
17642,120,2,712.29,2
17643,373,1,101.55,2
17644,1,11,2895.64,1
17646,219,3,1008.39,0
17647,65,1,133.06,2
17648,61,4,1797.5,0
17649,138,1,868.49,2
17650,21,1,166.08,3
17651,12,10,3945.0,1
17652,25,12,4867.72,1
17653,37,4,1207.56,0
17654,277,1,117.55,2
17655,11,7,2563.04,1
17656,73,5,1674.69,0
17658,26,2,595.42,3
17659,17,12,2959.51,1
17660,141,1,196.0,2
17663,26,7,1742.96,0
17664,19,2,604.64,3
17666,4,2,728.16,3
17667,66,5,2055.51,0
17668,1,2,347.75,3
17669,43,7,3406.7200000000003,0
17670,228,1,205.7,2
17671,16,4,1572.71,0
17672,50,2,3178.17,0
17673,2,6,1629.12,1
17674,74,2,551.04,2
17675,1,31,20374.28,1
17676,4,6,1387.68,1
17677,2,30,16363.23,1
17678,264,1,298.11,2
17679,53,2,1952.16,0
17680,24,1,184.4,3
17682,10,6,2474.33,1
17684,44,1,239.41,2
17685,17,7,3191.53,1
17686,7,7,5739.46,1
17690,30,15,4257.95,1
17691,358,2,290.40000000000003,2
17692,127,4,725.5799999999999,0
17693,137,1,200.47,2
17694,142,1,283.12,2
17695,132,2,765.34,2
17696,38,8,2285.71,0
17697,236,1,338.95,2
17698,261,1,154.95,2
17700,17,4,2534.64,0
17701,253,1,417.95,2
17702,30,4,1824.37,0
17703,35,3,798.74,0
17704,169,2,885.19,2
17705,3,9,1823.52,1
17706,4,17,10354.64,1
17707,185,2,152.4,2
17708,188,2,267.08,2
17709,170,1,87.5,2
17711,11,2,385.1,3
17712,45,1,443.01,3
17714,321,1,153.0,2
17715,201,1,326.4,2
17716,23,11,5655.99,1
17718,232,1,139.35,2
17719,38,15,5396.04,1
17720,26,4,1155.99,0
17722,96,4,2424.04,0
17723,127,6,3276.4000000000005,0
17724,71,3,1033.0,0
17725,16,11,3439.08,1
17727,15,1,1060.25,3
17728,4,3,2876.01,1
17730,3,13,5298.4800000000005,1
17731,79,4,1240.11,0
17732,373,1,303.97,2
17733,39,2,692.19,3
17734,54,3,700.63,0
17735,2,19,13110.02,1
17736,9,2,337.49,3
17737,9,2,168.24,3
17738,19,4,1879.05,0
17739,12,7,2791.35,1
17742,113,2,355.11,2
17744,4,6,2322.4,1
17746,240,1,110.25,2
17747,113,1,71.4,2
17749,178,2,674.52,2
17750,5,9,1781.28,1
17752,359,1,80.64,2
17754,1,5,1772.26,1
17757,1,30,5601.34,1
17758,19,8,3456.7000000000003,1
17759,17,3,833.74,3
17760,22,2,287.59,3
17761,33,1,712.78,3
17763,263,1,15.0,2
17764,51,2,818.8199999999999,0
17765,159,3,371.88,2
17767,15,1,271.2,3
17768,8,3,2273.1800000000003,0
17769,13,10,3997.98,1
17770,199,5,1143.27,0
17771,57,2,245.33,2
17772,11,2,182.77,3
17774,97,4,1225.41,0
17775,255,1,56.4,2
17777,25,3,665.86,3
17779,21,3,658.57,3
17781,159,2,188.02,2
17783,72,2,283.47,2
17785,53,1,131.94,2
17786,85,2,278.74,2
17787,153,4,1865.19,0
17788,74,2,1112.95,0
17789,281,1,225.9,2
17790,27,14,1965.55,1
17791,30,1,106.1,3
17793,25,1,323.04,3
17795,180,2,350.39,2
17796,40,4,697.9,0
17797,22,3,780.43,3
17799,22,10,3055.93,1
17800,37,9,1198.01,0
17802,82,3,1285.04,0
17805,74,1,512.31,2
17806,11,1,546.04,3
17809,16,12,5411.91,1
17811,4,39,7831.03,1
17812,13,4,732.16,3
17813,14,5,1734.93,0
17816,37,4,36.56,2
17817,4,2,192.68,3
17819,72,7,3704.87,0
17824,51,1,298.4,2
17827,5,5,1995.46,1
17828,23,4,1165.09,0
17829,299,1,889.24,2
17830,2,3,398.7,3
17831,33,1,35.400000000000006,2
17832,50,1,155.37,2
17835,3,3,350.64,3
17836,47,1,109.83,2
17837,42,8,1587.48,0
17838,27,5,2654.3,0
17839,42,1,338.8,3
17841,2,124,39649.47,1
17843,303,1,197.73,2
17844,107,1,51.559999999999995,2
17848,81,9,901.1999999999999,0
17849,218,4,326.15,2
17850,372,34,4783.46,1
17852,12,2,114.34,3
17854,185,2,311.26,2
17855,373,1,208.97,2
17856,2,4,1418.03,3
17857,4,20,23110.84,1
17858,6,12,5155.66,1
17859,305,1,148.21,2
17860,369,1,252.8,2
17861,3,8,2100.8,1
17862,324,1,330.9,2
17863,59,6,3160.0,0
17864,13,3,597.5,3
17865,31,20,10524.220000000001,1
17866,143,1,329.65,2
17867,30,6,1197.1000000000001,0
17869,107,5,428.18,0
17870,2,12,1894.35,1
17871,205,1,155.9,2
17873,80,5,1729.7800000000002,0
17874,185,6,683.46,0
17877,170,1,237.61,2
17878,44,1,379.45,2
17879,174,1,178.51999999999998,2
17880,365,1,458.92,2
17881,304,1,133.35000000000002,2
17883,3,4,671.77,3
17884,4,4,717.45,3
17885,12,1,190.19,3
17886,32,3,899.61,0
17887,129,1,111.35,2
17888,21,8,726.05,0
17889,212,2,203.87,2
17890,323,2,602.09,2
17891,162,1,203.85999999999999,2
17892,56,3,244.1,2
17893,225,1,112.25,2
17894,72,8,1119.39,0
17895,44,1,98.0,2
17896,23,1,256.32,3
17897,173,3,486.7,2
17898,85,2,152.06,2
17899,159,1,155.8,2
17900,190,2,112.19999999999999,2
